id,lemma,normalized,pos,cefr_level,flelex_frequency,lexique_frequency,contextual_diversity,phonetic_ipa,morph_base,morph_structure,morph_decomposition,gloss_zh,decision_reason,eligibility_score,has_cfdict
10187,propriété,propriété,NOM,B1,48.6501,29.924,8.53337,pʁopʁijete,propre,0-1-2,/propr(e).iét.é,产业；产权,target_content_with_gloss,0.998772,1
3027,contenir,contenir,VER,B1,48.6064,33.203,5.60165,kɔ̃təniʁ,tenir,1-1-1,_con/ten(ir).ir,保有；内含,target_content_with_gloss,0.998732,1
4934,exercer,exercer,VER,B1,48.5962,11.089,2.08359,ɛgzɛʁse,exercer,0-1-1,/exerc(er).er,使出；执掌,target_content_with_gloss,0.998722,1
13338,utilisation,utilisation,NOM,B1,48.3804,6.902,2.76944,ytilizasjɔ̃,utile,0-1-2,/util(e).is.ation,用量,target_content_with_gloss,0.998523,1
149,acteur,acteur,NOM,B1,48.306,52.734,5.50214,aktœʁ,acte,0-1-1,/act(e).eur,戏子；演员,target_content_with_gloss,0.998454,1
10036,principe,principe,NOM,B1,48.2769,22.142,5.06889,pʁɛ̃sip,prince,0-1-2,/princ(e).ip.e,原则；原理,target_content_with_gloss,0.998427,1
8131,minuit,minuit,NOM,B1,48.1812,28.399,9.10594,minɥi,nuit,1-1-0,_mi/nuit,午夜；半夜,target_content_with_gloss,0.998338,1
10328,présence,présence,NOM,B1,48.1211,42.823,15.90631,pʁezɑ̃s,{sent},1-1-0,_pré/{sent},光临；到来,target_content_with_gloss,0.998282,1
14122,établir,établir,VER,B1,48.0953,26.354,5.12094,etabliʁ,stable,0-1-1,/établ(ir).ir,建立，确立；制定,target_content_with_gloss,0.998257,1
11754,savoir,savoir,NOM,B1,47.9751,36.272,80.41182,savwaʁ,savoir,0-1-1,/sav(oir).oir,学问；得知,target_content_with_gloss,0.998145,1
13642,voire,voire,ADV,B1,47.8504,8.06,3.53644,vwaʁ,voire,0-1-0,/voire,甚至；诚然,target_content_with_gloss,0.998029,1
4408,désir,désir,NOM,B1,47.8483,28.93,7.13258,deziʁ,désir,0-1-1,/désir.ab[i]l(e),志愿；意愿,target_content_with_gloss,0.998027,1
148,acte,acte,NOM,B1,47.5937,50.098,11.24617,akt,acte,0-1-0,/acte,行事；行径,target_content_with_gloss,0.997787,1
2225,charge,charge,NOM,B1,47.3741,41.44,19.19626,ʃaʁʒ,charge,0-1-0,/charge,充电；包袱,target_content_with_gloss,0.99758,1
8503,mémoire,mémoire,NOM,B1,47.2118,53.763,15.68126,memwaʁ,mémoire,0-1-0,/mémoire,存储器；脑际,target_content_with_gloss,0.997426,1
5448,foule,foule,NOM,B1,47.1086,26.013,8.26546,ful,fouler,0-1-1,/foul(er).e,人群,target_content_with_gloss,0.997328,1
5146,faute,faute,NOM,B1,47.0913,159.028,42.65309,fot,faute,0-1-1,/faut(e).e,不是；差池,target_content_with_gloss,0.997312,1
10708,rapporter,rapporter,VER,B1,46.6873,46.728,6.0793,ʁapɔʁte,port,1-1-1,_r/apport.er,反映；报告,target_content_with_gloss,0.996925,1
1976,caractère,caractère,NOM,B1,46.5683,17.392,6.00888,kaʁaktɛʁ,caractère,0-1-1,/caractèr(e)/o.e,人气；品格,target_content_with_gloss,0.996811,1
10179,propos,propos,NOM,B1,46.2588,218.468,45.40263,pʁopo,poser,1-1-0,_pro/pos(er),言论,target_content_with_gloss,0.996512,1
13045,transmettre,transmettre,VER,B1,45.9914,28.563,3.65585,tʁɑ̃smɛtʁ,mettre,1-1-0,_trans/mettre,传承；传染,target_content_with_gloss,0.996252,1
13870,écrier,écrier,VER,B1,45.8735,0.892,0.09492,ekʁije,cri,1-1-1,_é/cri.er,呼喊；喊叫,target_content_with_gloss,0.996137,1
12586,séduire,séduire,VER,B1,45.7684,14.598,2.88273,sedɥiʁ,{duire},1-1-1,_s(ous)/é/{dui(re)}.re,勾引；吸引,target_content_with_gloss,0.996035,1
282,agent,agent,NOM,B1,45.6344,191.737,23.34048,aʒɑ̃,agir,0-1-1,/ag(ir).ent,代理人；代理商,target_content_with_gloss,0.995903,1
3009,conséquence,conséquence,NOM,B1,45.1887,25.468,7.38518,kɔ̃sekɑ̃s,séquence,1-1-1,_con/séquen(ce)/m.ce,产物；后果,target_content_with_gloss,0.995464,1
9295,parvenir,parvenir,VER,B1,44.8244,19.972,2.72964,paʁvəniʁ,venir,1-1-0,_par/ven(ir),到达,target_content_with_gloss,0.995101,1
11658,salaire,salaire,NOM,B1,44.7439,25.778,7.96846,salɛʁ,sel,0-1-1,/s(e/a)l.aire,军饷；工薪,target_content_with_gloss,0.995021,1
2939,conscience,conscience,NOM,B1,44.71,35.241,12.02082,kɔ̃sjɑ̃s,science,1-1-1,_con/science.ce,心眼；心肝,target_content_with_gloss,0.994987,1
5420,fort,fort,ADV,B1,44.6974,140.468,46.37171,fɔʁ,fort,0-1-0,/fort,健壮；厉害,target_content_with_gloss,0.994974,1
8190,modifier,modifier,VER,B1,44.6698,15.918,2.55971,modifje,mode,0-1-2,/mod(e).ifi(er).er,修改；删改,target_content_with_gloss,0.994946,1
6481,importance,importance,NOM,B1,44.471,57.399,20.9109,ɛ̃pɔʁtɑ̃s,porter,1-1-1,_i(n)/m/port(er).ance,重要性,target_content_with_gloss,0.994747,1
2192,changement,changement,NOM,B1,44.3888,49.949,13.59308,ʃɑ̃ʒəmɑ̃,change,0-1-1,/change.ment,中转；变动,target_content_with_gloss,0.994664,1
3730,diminuer,diminuer,VER,B1,44.3583,10.383,1.35028,diminɥe,moins,1-1-1,_di/minu(s).er,减低；减小,target_content_with_gloss,0.994633,1
95,accorder,accorder,VER,B1,44.31,43.158,5.31384,akɔʁde,{cord},0-1-1,/accord.er,予以；允诺,target_content_with_gloss,0.994584,1
479,amener,amener,VER,B1,44.0785,199.848,20.13013,aməne,amène,1-1-1,_a(d)/men(er).er,带上；带到,target_content_with_gloss,0.99435,1
12716,technique,technique,ADJ,B1,43.7268,15.94,7.79241,tɛknik,technique,0-1-0,/technique,手法；技术,target_content_with_gloss,0.993991,1
12441,supposer,supposer,VER,B1,43.6933,188.782,35.56644,sypoze,poser,1-1-1,_su(b)/p/pos(er).er,假设；推想,target_content_with_gloss,0.993957,1
583,annonce,annonce,NOM,B1,43.6202,21.136,10.34905,anɔ̃s,nonce,1-1-0,_a(d)n/nonce,公告；启事,target_content_with_gloss,0.993882,1
10268,précipiter,précipiter,VER,B1,43.6017,11.82,1.58298,pʁesipite,précipice,0-1-1,/précipi(ce)[t].er,淀,target_content_with_gloss,0.993863,1
840,artistique,artistique,ADJ,B1,43.1685,9.481,3.02664,aʁtistik,art,0-1-1,/artist(e).ique,精巧；精美,target_content_with_gloss,0.993416,1
5274,financier,financier,ADJ,B1,43.1645,17.902,2.8169,finɑ̃sje,finance,0-1-1,/financ(e).ier,财政,target_content_with_gloss,0.993412,1
1094,autrefois,autrefois,ADV,B1,43.1506,15.487,5.8665,otʁəfwa,autre,0-2-0,/autre/fois,从先；从前,target_content_with_gloss,0.993398,1
13781,âme,âme,NOM,B1,42.8375,88.886,19.38151,am,âme,0-1-0,/âme,心扉；心灵,target_content_with_gloss,0.993072,1
10588,quotidien,quotidien,NOM,B1,42.67,3.642,2.55052,kotidjɛ̃,quote,0-2-1,/quot(e)/i/di.en,日常；日报,target_content_with_gloss,0.992897,1
2446,citoyen,citoyen,NOM,B1,42.4446,26.943,4.96479,sitwajɛ̃,cité,0-1-1,/cit(é).oyen,国民,target_content_with_gloss,0.99266,1
7750,malheur,malheur,NOM,B1,42.3998,24.047,7.21831,malœʁ,mal,0-2-0,/mal/heur,不幸；不测,target_content_with_gloss,0.992612,1
8534,méthode,méthode,NOM,B1,42.3985,25.044,5.35364,metɔd,méthode,0-1-1,/méthod(e).e,办法；技法,target_content_with_gloss,0.992611,1
1104,avance,avance,NOM,B1,42.3608,63.364,27.53062,avɑ̃s,avant,0-1-1,/avan(t)/c.e,先期,target_content_with_gloss,0.992571,1
2155,cerveau,cerveau,NOM,B1,41.8203,88.142,18.9804,sɛʁvo,cerveau,0-1-0,/cerv(eau),大脑；头脑,target_content_with_gloss,0.991997,1
3183,correspondre,correspondre,VER,B1,41.6951,39.092,7.69902,koʁɛspɔ̃dʁ,répondre,1-1-1,_cor/ré[s]pond(re).re,对应；搭调,target_content_with_gloss,0.991863,1
2121,cent,cent,NOM,B1,41.5714,9.658,10.51898,sɑ̃,cent,0-1-1,/cent.cent,一百,target_content_with_gloss,0.99173,1
7012,intégrer,intégrer,VER,B1,41.5669,12.889,2.84293,ɛ̃tegʁe,intègre/entier??,0-1-1,/intégr(al).er,并入；整合,target_content_with_gloss,0.991725,1
1154,avocat,avocat,NOM,B1,41.4813,145.541,20.96295,avoka,avocat,0-1-0,/avocat,事务律师；律师,target_content_with_gloss,0.991633,1
8816,objectif,objectif,NOM,B1,41.3136,20.541,6.46969,ɔbʒɛktif,objet,1-1-1,_ob/{ject}.if,客观；指标,target_content_with_gloss,0.991452,1
12627,tabac,tabac,NOM,B1,41.2974,9.756,3.16136,taba,tabac,0-1-0,/§tabac§,旱烟；淡巴菰,target_content_with_gloss,0.991435,1
1389,bien,bien,NOM,B1,41.1856,93.054,99.33252,bjɛ̃,bien,0-1-0,/bien,制品；地产,target_content_with_gloss,0.991313,1
9282,particulier,particulier,NOM,B1,41.1038,15.535,11.19565,paʁtikylje,part,0-1-2,/part.icul.ier,个别；具体,target_content_with_gloss,0.991224,1
12156,source,source,NOM,B1,41.016,48.092,11.31047,suʁs,source,0-1-1,/sourc(e).e,出处；原产地,target_content_with_gloss,0.991129,1
7799,manifestation,manifestation,NOM,B1,40.9846,6.854,1.58604,manifɛstasjɔ̃,manifester,0-1-1,/manifest(er).ation,样貌；示威,target_content_with_gloss,0.991095,1
10417,puissance,puissance,NOM,B1,40.9744,32.478,9.23454,pɥisɑ̃s,puissant,0-1-1,/puissa(nt)/m.ance,三棱锥体；力道,target_content_with_gloss,0.991084,1
970,attente,attente,NOM,B1,40.9025,31.104,10.08267,atɑ̃t,tenter,1-1-1,_a(d)/tent(er).e,恭候；所料,target_content_with_gloss,0.991005,1
9229,parfaitement,parfaitement,ADV,B1,40.893,40.604,15.73944,paʁfɛtəmɑ̃,faire,1-1-2,_par/fai(re).te.ment,一干；一干二净,target_content_with_gloss,0.990995,1
4492,effectuer,effectuer,VER,B1,40.7178,13.782,1.8218,efɛktɥe,{fect},0-1-2,/{fect}.u.er,做,target_content_with_gloss,0.990803,1
11946,signer,signer,VER,B1,40.5434,100.481,24.703,siɲe,signe,0-1-1,/sign(e).er,签名；签字,target_content_with_gloss,0.990611,1
11456,régulièrement,régulièrement,ADV,B1,40.5074,6.927,3.05266,ʁegyljɛʁəmɑ̃,règle,0-1-2,/rég[u]l(e).ière.ment,定时；定期,target_content_with_gloss,0.990571,1
856,aspect,aspect,NOM,B1,40.3027,10.858,3.0297,aspɛ,aspect,0-1-0,/aspect,光景；外观,target_content_with_gloss,0.990345,1
12071,somme,somme,NOM,B1,40.2155,28.418,63.99112,sɔm,somme,0-1-1,/somm(e).e,总和；总数,target_content_with_gloss,0.990248,1
3783,disparition,disparition,NOM,B1,40.1265,20.763,6.14513,dispaʁisjɔ̃,paraître,1-1-1,_dis/par(aî(tre).ition,消逝；灭绝,target_content_with_gloss,0.990149,1
11411,réel,réel,ADJ,B1,40.013,58.585,12.6485,ʁeɛl,réel,0-1-0,/réel,切实；实在,target_content_with_gloss,0.990023,1
3101,contribuer,contribuer,VER,B1,39.9965,7.563,1.21862,kɔ̃tʁibɥe,contribuer,0-1-1,/contribu(er).er,捐赠；贡献,target_content_with_gloss,0.990004,1
46,absolument,absolument,ADV,B1,39.9798,96.908,31.17422,apsolymɑ̃,{soudre},1-1-1,_ab/{solu}.ment,万分；万般,target_content_with_gloss,0.989986,1
1029,augmentation,augmentation,NOM,B1,39.684,9.449,3.34048,ogmɑ̃tasjɔ̃,augmenter,0-1-1,/augment(er).ation,加薪；增加,target_content_with_gloss,0.989654,1
12898,ton,ton,NOM,B1,39.2569,48.839,93.15217,tɔ̃,ton,0-1-0,/ton,你的；口气,target_content_with_gloss,0.989171,1
145,acquérir,acquérir,VER,B1,39.1862,8.222,2.43417,akeʁiʁ,quérir,1-1-1,_a(d)c/quér(ir).ir,习得；养成,target_content_with_gloss,0.98909,1
4828,espoir,espoir,NOM,B1,39.1052,66.399,18.78904,ɛspwaʁ,espérer,0-1-1,/esp(érer).oir,希望；想头,target_content_with_gloss,0.988998,1
7489,livrer,livrer,VER,B1,39.0249,47.934,24.14881,livʁe,livre,0-1-1,/livr(er).er,交付；付给,target_content_with_gloss,0.988906,1
944,atmosphère,atmosphère,NOM,B1,38.952,11.604,3.58389,atmosfɛʁ,sphère,1-1-1,_atmo/sphèr(e).e,大气层；情境,target_content_with_gloss,0.988823,1
3216,cou,cou,NOM,B1,38.8171,42.494,14.5989,ku,cou,0-1-0,/cou,头颈；脖子,target_content_with_gloss,0.988668,1
5749,gendarme,gendarme,NOM,B1,38.8086,3.886,0.60012,ʒɑ̃daʁm,gens,0-2-0,/gen(s)/d'arme,警官,target_content_with_gloss,0.988658,1
13963,éloigner,éloigner,VER,B1,38.2666,55.93,7.76944,elwaɲe,loin,1-1-1,_é/loi[g]n.er,游离；漂走,target_content_with_gloss,0.988031,1
7625,lèvre,lèvre,NOM,B1,38.239,33.31,9.95407,lɛvʁ,lèvre,0-1-1,/lèvr(e).e,嘴唇,target_content_with_gloss,0.987998,1
11382,récit,récit,NOM,B1,38.0502,5.544,1.58757,ʁesi,citer,1-1-0,_ré/cit(er),故事；记述,target_content_with_gloss,0.987778,1
515,améliorer,améliorer,VER,B1,38.006,30.301,6.44672,ameljoʁe,meilleur,1-1-1,_a(d)/{melior}.er,增色；好起来,target_content_with_gloss,0.987726,1
2601,collectif,collectif,ADJ,B1,37.9409,4.883,1.13288,kolɛktif,collecte,0-1-1,/collect(e).if,集体,target_content_with_gloss,0.987649,1
9464,personnalité,personnalité,NOM,B1,37.9039,18.301,5.67973,pɛʁsonalite,personne,0-1-2,/personn(e).al.ité,个性；人士,target_content_with_gloss,0.987606,1
874,assemblée,assemblée,NOM,B1,37.7677,6.377,2.03766,asɑ̃ble,sembler,1-1-1,_a(d)/s/(en)sembl(e).ée,议会,target_content_with_gloss,0.987445,1
2712,compagnon,compagnon,NOM,B1,37.679,18.332,3.28843,kɔ̃paɲɔ̃,pain,1-1-1,_com/pagn(e).on,伙伴；伴侣,target_content_with_gloss,0.98734,1
12836,tiers,tiers,NOM,B1,37.6541,6.693,2.54593,tjɛʁ,tiers,0-1-0,/tiers,第三方；第三者,target_content_with_gloss,0.987311,1
3820,distinguer,distinguer,VER,B1,37.4804,8.532,1.61972,distɛ̃ge,distinct,0-1-1,/distingu(er).er,分别；分清,target_content_with_gloss,0.987105,1
3579,dehors,dehors,NOM,B1,37.3371,17.446,52.63319,døɔʁ,hors,1-1-0,_de/hors,之外；外来,target_content_with_gloss,0.986934,1
7026,inutile,inutile,ADJ,B1,37.2718,62.0,20.69504,inytil,utile,1-1-0,_in/utile,不中用；不必要,target_content_with_gloss,0.986856,1
11191,risquer,risquer,VER,B1,37.1816,94.652,29.39375,ʁiske,risque,0-1-1,/risqu(e).er,冒；拚,target_content_with_gloss,0.986748,1
12932,totalement,totalement,ADV,B1,37.1247,48.003,17.47551,totaləmɑ̃,total,0-1-1,/totale.ment,一概；全副,target_content_with_gloss,0.98668,1
12993,traduire,traduire,VER,B1,36.9632,15.389,2.90263,tʁadɥiʁ,{duire},1-1-1,_tra(ns)/{du(ire)}.ire,流露；翻译,target_content_with_gloss,0.986485,1
11143,revue,revue,NOM,B1,36.782,9.399,4.39069,ʁəvy,voir,1-1-1,_re/v(oir).ue,刊物；复查,target_content_with_gloss,0.986266,1
8851,obéir,obéir,VER,B1,36.7332,31.415,4.39835,obeiʁ,obéir,0-1-1,/obé(ir).ir,听从；用命,target_content_with_gloss,0.986207,1
11663,salarié,salarié,NOM,B1,36.6929,0.975,0.28016,salaʁje,sel,0-1-1,/sala(i)r(e).ié,上班族；打工仔,target_content_with_gloss,0.986158,1
13258,témoin,témoin,NOM,B1,36.5788,96.981,14.79792,temwɛ̃,témoin,0-1-0,/témoin,目击者；见证,target_content_with_gloss,0.986019,1
2453,civil,civil,ADJ,B1,36.5681,18.266,3.82731,sivil,civil,0-1-0,/civil,小民；民事,target_content_with_gloss,0.986006,1
9661,plaindre,plaindre,VER,B1,36.5213,54.918,7.95775,plɛ̃dʁ,plaindre,0-1-1,/plaind(re).re,惜,target_content_with_gloss,0.985949,1
4361,dérouler,dérouler,VER,B1,36.2672,12.585,2.0101,deʁule,rouler,1-1-1,_dé/roul(er).er,展开；展现,target_content_with_gloss,0.985638,1
9377,paysan,paysan,NOM,B1,36.2424,9.801,1.65952,peizɑ̃,pays,0-1-1,/pays.an,农民；泥腿,target_content_with_gloss,0.985608,1
9214,pareil,pareil,ADJ,B1,36.233,99.68,28.55787,paʁɛj,pair,0-1-1,/pa(i)r.eil,一样；不相上下,target_content_with_gloss,0.985596,1
13419,veille,veille,NOM,B1,36.1089,15.734,8.2823,vɛj,veille,0-1-0,/veill(e),前夕；前夜,target_content_with_gloss,0.985443,1
3109,contrôler,contrôler,VER,B1,36.0625,77.323,27.4158,kɔ̃tʁole,contrôle,0-1-1,/contrôl(e).er,主宰；克制,target_content_with_gloss,0.985386,1
5553,front,front,NOM,B1,35.916,24.715,7.75107,fʁɔ̃,front,0-1-0,/front,前方；前端,target_content_with_gloss,0.985205,1
7301,lac,lac,NOM,B1,35.9065,24.886,6.55542,lak,lac,0-1-0,/lac,湖水；湖泊,target_content_with_gloss,0.985193,1
7699,maigre,maigre,ADJ,B1,35.8954,7.911,2.97612,mɛgʁ,maigre,0-1-1,/maigr(e).e,单薄；微薄,target_content_with_gloss,0.985179,1
10357,prévenir,prévenir,VER,B1,35.7942,106.75,14.83466,pʁɛvəniʁ,venir,1-1-1,_pré/ven(ir).ir,免除；推测,target_content_with_gloss,0.985053,1
13438,vente,vente,NOM,B1,35.6892,36.962,8.97275,vɑ̃t,vendre,0-1-1,/ven(dre).te,变卖；特卖,target_content_with_gloss,0.984923,1
3919,dossier,dossier,NOM,B1,35.5874,110.579,19.36926,dosje,dos,0-1-1,/dos[s].ier,文件夹；档案夾,target_content_with_gloss,0.984795,1
5868,grandir,grandir,VER,B1,35.538,72.75,12.95162,gʁɑ̃diʁ,grand,0-1-1,/grand.ir,成长；生长,target_content_with_gloss,0.984734,1
4765,entretien,entretien,NOM,B1,35.1035,25.066,6.90906,ɑ̃tʁətjɛ̃,tenir,1-1-1,_entre/t(enir.ien,会谈；保养,target_content_with_gloss,0.984186,1
12930,total,total,ADJ,B1,35.0194,25.111,6.59369,total,total,0-1-0,/total,全盘；全部,target_content_with_gloss,0.984079,1
2277,chemise,chemise,NOM,B1,35.0117,35.573,10.04746,ʃəmiz,chemise,0-1-0,/chemise,上身；外壳,target_content_with_gloss,0.984069,1
3307,coût,coût,NOM,B1,35.0028,7.098,1.9703,ku,coût,0-1-0,/coût,成本,target_content_with_gloss,0.984058,1
11955,silencieux,silencieux,ADJ,B1,34.9592,14.519,4.76118,silɑ̃sjø,silence,0-1-1,/silenc(e).ieux,安静；寂静,target_content_with_gloss,0.984003,1
6474,impliquer,impliquer,VER,B1,34.9121,69.342,9.07073,ɛ̃plike,{plic},1-1-1,_i(n)/m/{pli(c)/qu}.er,带有；意指,target_content_with_gloss,0.983943,1
3230,couler,couler,VER,B1,34.8827,41.041,6.16963,kule,couler,0-1-1,/coul(er).er,下沉；沉没,target_content_with_gloss,0.983905,1
899,associer,associer,VER,B1,34.3113,15.617,6.53705,asosje,social,1-1-1,_a(d)/s/soci(al).er,合伙；相配,target_content_with_gloss,0.98317,1
5733,gaz,gaz,NOM,B1,34.1894,34.051,8.57012,gaz,gaz,0-1-0,/gaz,气体；瓦斯,target_content_with_gloss,0.983012,1
2406,cigarette,cigarette,NOM,B1,34.1633,35.943,6.74219,sigaʁɛt,cigare,0-1-1,/cigar(e).ette,卷烟；烟卷,target_content_with_gloss,0.982978,1
3364,critique,critique,NOM,B1,33.665,13.323,6.66565,kʁitik,critique,0-1-1,/critiqu(e).e,临界；危急,target_content_with_gloss,0.982324,1
13256,témoignage,témoignage,NOM,B1,33.5477,20.544,5.10563,temwaɲaʒ,témoin,0-1-1,/témoi[g]n.age,佐证；凭证,target_content_with_gloss,0.982169,1
12141,soulever,soulever,VER,B1,33.335,20.405,2.71127,suləve,lever,1-1-1,_sou(s)/lev(er).er,提到；提高,target_content_with_gloss,0.981887,1
12036,soin,soin,NOM,B1,33.2664,94.161,24.23607,swɛ̃,soin,0-1-0,/soin,恪；毖,target_content_with_gloss,0.981795,1
118,accuser,accuser,VER,B1,33.07,59.472,8.18432,akyze,cause,1-1-1,_a(d)c/c(a)us(e).er,指控；控告,target_content_with_gloss,0.981532,1
10270,préciser,préciser,VER,B1,33.0605,9.19,3.80435,pʁesize,précis,0-1-1,/précis.er,明确；订定,target_content_with_gloss,0.981519,1
9800,policier,policier,ADJ,B1,32.9915,11.978,8.49357,polisje,police,0-1-1,/police.ier,执法人员；警员,target_content_with_gloss,0.981426,1
7683,magique,magique,ADJ,B1,32.9673,32.332,8.43539,maʒik,magie,0-1-1,/mag(ique).ique,神奇；魔幻,target_content_with_gloss,0.981394,1
11053,respect,respect,NOM,B1,32.8811,58.234,19.32027,ʁɛspɛ,aspect,1-1-0,_re/(a)spect,敬意,target_content_with_gloss,0.981277,1
789,armée,armée,NOM,B1,32.8589,92.263,19.71984,aʁme,arme,0-1-0,/arme,军团；军队,target_content_with_gloss,0.981247,1
11999,siège,siège,NOM,B1,32.8224,36.222,10.43019,sjɛʒ,siège,0-1-1,/sièg(e).e,位子；司令部,target_content_with_gloss,0.981198,1
6011,généralement,généralement,ADV,B1,32.7068,10.206,4.40141,ʒeneʁaləmɑ̃,genre,0-2-0,/générale/ment,大凡；大抵,target_content_with_gloss,0.981041,1
8384,municipal,municipal,ADJ,B1,32.6442,8.68,1.77434,mynisipal,municipe,0-1-1,/municip(e).al,市立,target_content_with_gloss,0.980956,1
8900,offre,offre,NOM,B1,32.614,46.778,25.08726,ɔfʁ,offrir,0-1-1,/offr(ir).e,出价；竞价,target_content_with_gloss,0.980915,1
5990,guérir,guérir,VER,B1,32.5395,41.44,6.57685,geʁiʁ,guérir,0-1-1,/guér(ir).ir,弥合；愈合,target_content_with_gloss,0.980813,1
10419,puissant,puissant,ADJ,B1,32.5355,47.468,10.39039,pɥisɑ̃,puissant,0-1-1,/puissa(nt)/m.ant,威猛；宏大,target_content_with_gloss,0.980808,1
12463,surface,surface,NOM,B1,32.488,24.582,7.46785,syʁfas,face,1-1-1,_sur/fac(e).e,地表；外表,target_content_with_gloss,0.980743,1
120,accès,accès,NOM,B1,32.4039,48.212,14.85915,aksɛ,{cès/d},1-1-0,_a(d)/c/ce(d/s)s,入口；准入,target_content_with_gloss,0.980628,1
13681,voter,voter,VER,B1,32.2354,38.987,5.63993,vote,voter,0-1-1,/vot(er).er,投票；表决,target_content_with_gloss,0.980396,1
12861,tissu,tissu,NOM,B1,32.2318,18.37,4.00949,tisy,tisser,0-1-1,/tiss(er).u,组织；织物,target_content_with_gloss,0.980391,1
12055,solide,solide,ADJ,B1,32.1586,20.832,7.66381,solid,solide,0-1-0,/solide,健全；厚实,target_content_with_gloss,0.980291,1
3898,don,don,NOM,B1,32.1558,64.434,12.95928,dɔ̃,don,0-1-0,/don,才分；才干,target_content_with_gloss,0.980287,1
5957,grève,grève,NOM,B1,32.0972,11.253,1.81415,gʁɛv,grève,0-1-1,/grèv(e).e,海滩；罢工,target_content_with_gloss,0.980206,1
11483,répandre,répandre,VER,B1,32.0657,16.873,2.13564,ʁepɑ̃dʁ,épandre,1-1-1,_r/épand(re).re,传播；倾注,target_content_with_gloss,0.980162,1
7242,jurer,jurer,VER,B1,32.0335,115.918,26.13748,ʒyʁe,jurer,0-1-1,/jur(er).er,发誓；许下,target_content_with_gloss,0.980117,1
11438,régional,régional,ADJ,B1,32.0033,3.392,0.89712,ʁeʒjonal,région,0-1-1,/région.al,区域性；地区,target_content_with_gloss,0.980076,1
5578,fréquenter,fréquenter,VER,B1,31.9335,18.937,2.38977,fʁekɑ̃te,fréquent,0-1-1,/fréquent.er,常去；走动,target_content_with_gloss,0.979979,1
12923,tort,tort,NOM,B1,31.917,68.459,22.95009,tɔʁ,tort,0-1-0,/tort,侵权行为,target_content_with_gloss,0.979956,1
806,arrière,arrière,NOM,B1,31.8528,69.073,27.06062,aʁjɛʁ,arrière,0-1-0,/arrière,后卫；后方,target_content_with_gloss,0.979866,1
11651,saisir,saisir,VER,B1,31.7552,37.278,4.45805,seziʁ,saisir,0-1-1,/sais(ir).ir,夹紧；把握,target_content_with_gloss,0.97973,1
11004,renvoyer,renvoyer,VER,B1,31.6908,57.848,7.12492,ʁɑ̃vwaje,envoi,0-1-1,/envo(i)/y.er,传回；出局,target_content_with_gloss,0.97964,1
189,administration,administration,NOM,B1,31.6448,12.652,4.26975,administʁasjɔ̃,ministr(e),1-1-1,_ad/ministr(e).ation,工商管理；政府,target_content_with_gloss,0.979576,1
